3.10153290237613	2.54509244704805
3.42027177976467	0.374990875009663
0.694453857027271	3.22195257054072
3.44681549648657	3.51897636715143
2.46325736178893	2.62557304200221
0.591391417497933	2.90209045702417
1.22474376603467	2.85096363843721
2.16408531721744	1.62279456836959
3.60127392402004	2.54417261562145
3.62710987319747	0.849153407340466
0.801645785871419	2.72116130806863
3.64707473616216	0.361414962320972
3.60008431885031	1.21923044736311
1.94881477052994	0.411599867209039
3.05098164111080	0.589961234325466
0.746602185195254	3.13210239914552
1.72616448919196	2.68190018041536
3.45507433816174	1.35984818021301
3.02272565345844	3.57577717093424
3.60822349237516	0.370561281760181
7.78560525879739	8.87943470756979
7.58545459982553	7.14283290410744
8.92930875852151	8.02084968082800
9.03319965397972	8.69676852929840
6.90405411594033	9.36816138387530
7.96417538525881	9.60751998821906
7.80955170248815	8.16525435487331
8.51209553538943	6.73518554990038
8.73277690800325	6.77252901945670
8.89140338693826	7.15127888943308
7.21608776949502	9.19251039594282
8.62895936898786	7.13998762640036
8.54284301390844	9.09999689124086
6.81914107318121	7.10233739053746
6.66649188545432	9.50242268115530
7.99427418193750	7.47494318094683
9.60910385480628	6.93808337650923
7.44135004333147	7.12879350291611
8.29843712842922	8.40615636651324
7.03334178821898	7.90651097115955
2.48080827472049	5.81763807867635
4.15790019763702	8.02999589239368
3.29842431903454	6.33925264715682
3.17403262901899	7.09986597427174
4.46017782340434	5.82977055324923
2.25043656587131	7.35693679490573
3.90020080188752	6.17039949589051
3.88805182997473	7.53927684466874
2.58156046441375	7.66225076099003
3.23737574253827	7.86853057488298
1.51549001347072	6.82689559475874
1.43882541533313	5.54337482298926
3.10779143553140	6.05141939050887
3.97708530535704	8.44668076525584
4.51903739480214	5.78332306639228
1.70467172965806	8.14035942121342
3.24088281305267	7.13419852341020
2.89286724370372	8.73647150819410
1.29165724325435	5.52361435063614
2.42992925539609	6.79937394421406
5.62328469563205	4.23560891202663
8.61664328299269	3.42719296019773
5.26621978446924	2.47833333312295
7.96218662649026	3.04637338953469
8.11056127228702	2.65632811813180
8.29043146877228	1.51588342091795
5.54552545928819	2.08970653743780
6.64923927184614	1.68161627192308
6.15954640997729	1.89367725898846
8.05023968078508	2.08983383982716
6.75994839612241	2.71043474179529
8.43726658050333	1.42379050614010
5.88646459905998	4.40950638470348
6.17331020782697	4.55675516402576
5.75938643134651	2.96802432363828
5.72623995548032	2.96238423440007
8.29252272674031	2.43201793437482
7.27896605577950	4.40018846246182
7.17451070642716	2.54236373392075
5.75734179378304	1.63920964352826
7.80252068321138	5.47008892286345
3.89738836961253	2.96320805607773
2.41691285913833	7.44692807074156
4.03912145588115	1.88955015032545
0.964545251683886	6.86775433365315
1.31973292606335	1.83511155737270
9.42050590775485	3.68484596490337
9.56134540229802	6.25618560729690
5.75208595078466	7.80227435151377
0.597795429471558	0.811257688657853
2.34779913372406	9.29385970968730
3.53158571222071	7.75712678608402
8.21194040197959	4.86791632403172
0.154034376515551	4.35858588580919
0.430238016578078	4.46783749429806
1.68990029462704	3.06349472016557
6.49115474956452	5.08508655381127
7.31722385658670	5.10771564172110
6.47745963136307	8.17627708322262
4.50923706430945	7.94831416883453
